issue_count,TRANS.zipcode,TRANS.STATE
15,68803,NE
15,68845,NE
15,70121,LA
15,70363,LA
15,71055,LA
15,72058,AR
15,72206,AR
15,72212,AR
15,72903,AR
15,73008,OK
15,73010,OK
15,73018,OK
15,73521,OK
15,74066,OK
15,74075,OK
15,74834,OK
15,75009,TX
15,75169,TX
15,75202,TX
15,76103,TX
15,76534,TX
15,76707,TX
15,77020,TN
15,77051,TX
15,77320,TX
15,77336,TX
15,77355,TX
15,77447,TX
15,77506,TX
15,77518,TX
15,77627,TX
15,77630,TX
15,77657,TX
15,78257,TX
15,78539,TX
15,78705,TX
15,78725,TX
15,79603,TX
15,79605,TX
15,79701,TX
15,79720,TX
15,80223,CO
15,80915,CO
15,81323,CO
15,81503,CO
15,81505,CO
15,84104,UT
15,84115,UT
15,86322,AZ
15,86325,AZ
15,88101,NM
15,89166,NV
15,89410,NV
15,89445,NV
15,90248,CA
15,92283,CA
15,93013,CA
15,93268,CA
15,93465,CA
15,93505,CA
15,93636,CA
15,93721,CA
15,94301,CA
15,94572,CA
15,96814,HI
15,97071,OR
15,97386,OR
15,97530,OR
15,97707,OR
15,98332,WA
15,98926,WA
15,99403,WA
15,99577,AK
15,99611,AK
14,01077,MA
14,01460,MA
14,01850,MA
14,02081,MA
14,02452,MA
14,02493,MA
14,02664,MA
14,02673,MA
14,02719,MA
14,02907,RI
14,03049,NH
14,03076,NH
14,03246,NH
14,03276,NH
14,03304,NH
14,03869,NH
14,03903,ME
14,04107,ME
14,04345,ME
14,05488,VT
14,05672,VT
14,05676,VT
14,05819,VT
14,06052,CT
14,06096,CT
14,06798,CT
14,06812,CT
14,07029,NJ
14,07078,NJ
14,07432,NJ
14,07657,NJ
14,07662,NJ
14,07874,NJ
14,07932,NJ
14,08221,NJ
14,08530,NJ
14,10547,NY
14,11020,NY
14,11507,NY
14,11713,NY
14,11935,NY
14,12458,NY
14,12831,NY
14,13031,NY
14,13032,NY
14,14218,NY
14,14425,NY
14,14468,NY
14,14830,NY
14,15045,PA
14,15207,PA
14,15215,PA
14,15224,PA
14,15228,PA
14,15229,PA
14,16002,PA
14,16686,PA
14,16823,PA
14,17241,PA
14,17327,PA
14,18049,PA
14,18071,PA
14,18335,PA
14,18444,PA
14,18518,PA
14,18610,PA
14,18929,PA
14,19317,PA
14,19343,PA
14,19475,PA
14,19543,PA
14,19601,PA
14,19947,DE
14,20180,VA
14,21104,MD
14,21620,MD
14,21722,MD
14,21787,MD
14,22027,VA
14,22308,VA
14,22611,VA
14,23140,VA
14,24179,VA
14,25053,WV
14,27023,NC
14,27028,NC
14,27205,NC
14,27301,NC
14,27503,NC
14,28307,NC
14,28504,NC
14,28539,NC
14,28570,NC
14,28711,NC
14,28752,NC
14,28786,NC
14,29306,SC
14,29512,SC
14,29645,SC
14,29657,SC
14,29906,SC
14,30230,GA
14,30439,GA
14,30601,GA
14,32131,FL
14,32348,FL
14,32408,FL
14,32428,FL
14,32501,FL
14,32569,FL
14,32922,FL
14,32951,FL
14,33128,FL
14,33565,FL
14,34429,FL
14,35120,AL
14,35180,AL
14,35213,AL
14,35645,AL
14,35811,AL
14,35816,AL
14,36575,AL
14,36604,AL
14,36613,AL
14,37090,TN
14,37091,TN
14,37179,TN
14,37204,TN
14,38558,TN
14,38611,MS
14,39194,MS
14,40047,KY
14,40351,KY
14,41001,KY
14,41015,KY
14,42103,KY
14,43031,OH
14,43074,OH
14,43608,OH
14,44026,OH
14,44260,OH
14,44432,OH
14,44703,OH
14,44705,OH
14,44883,OH
14,45154,OH
14,45331,OH
14,45638,OH
14,45669,OH
14,46107,IN
14,46158,IN
14,46184,IN
14,46319,IN
14,46545,IN
14,46617,IN
14,46703,IN
14,46807,IN
14,46947,IN
14,48001,MI
14,48060,MI
14,48094,MI
14,48118,MI
14,48138,MI
14,48165,MI
14,48444,MI
14,48462,MI
14,48838,MI
14,49055,MI
14,49079,MI
14,49337,MI
14,49464,MI
14,50009,IA
14,52246,IA
14,52803,IA
14,53204,WI
14,53235,WI
14,53532,WI
14,53548,WI
14,53597,WI
14,53925,WI
14,54002,WI
14,54143,WI
14,55101,MN
14,55103,MN
14,55306,MN
14,55309,MN
14,55376,MN
14,56601,MN
14,57049,SD
14,58203,ND
14,59714,MT
14,60042,IL
14,60096,IL
14,60151,IL
14,60195,IL
14,61604,IL
14,62301,IL
14,63051,MO
14,63103,MO
14,63348,MO
14,63383,MO
14,63601,MO
14,64056,MO
14,64109,MO
14,64870,MO
14,65251,MO
14,66027,KS
14,66047,KS
14,66103,KS
14,66111,KS
14,66218,KS
14,66605,KS
14,70037,LA
14,70520,LA
14,70592,LA
14,70820,LA
14,71037,LA
14,71603,AR
14,72019,AR
14,72404,AR
14,72450,AR
14,73026,OK
14,73114,OK
14,74107,OK
14,74110,OK
14,74701,OK
14,75103,TX
14,75236,TX
14,75401,TX
14,75402,TX
14,76067,TX
14,76205,TX
14,76266,TX
14,76273,TX
14,76310,TX
14,77003,TX
14,77060,TX
14,77061,TX
14,77086,TX
14,77378,TX
14,77502,TX
14,77504,TX
14,77659,TX
14,77708,TX
14,78114,TX
14,78596,TX
14,78654,TX
14,78676,TX
14,78733,TX
14,79549,TX
14,79606,TX
14,80925,CO
14,81321,CO
14,82501,WY
14,84088,UT
14,85215,AZ
14,86327,AZ
14,89003,NV
14,90701,CA
14,92276,CA
14,92314,CA
14,92316,CA
14,93221,CA
14,93924,CA
14,94065,CA
14,95005,CA
14,95203,CA
14,95368,CA
14,95519,CA
14,95540,CA
14,96019,CA
14,96094,CA
14,97027,OR
14,97038,OR
14,97051,OR
14,97457,OR
14,98354,WA
14,98402,WA
14,98418,WA
14,98433,WA
14,98577,WA
14,99006,WA
14,99016,WA
14,99224,WA
14,99353,WA
13,01001,MA
13,01754,MA
13,01867,PA
13,01982,MA
13,02347,MA
13,02466,MA
13,02631,MA
13,02721,MA
13,02723,MA
13,02762,MA
13,02779,MA
13,02863,RI
13,02885,RI
13,03044,NH
13,03263,NH
13,03458,NH
13,03470,NH
13,03809,NH
13,03835,NH
13,03851,NH
13,03858,NH
13,03870,NH
13,03873,NH
13,03885,NH
13,04039,ME
13,04444,ME
13,05753,VT
13,06016,CT
13,06249,CT
13,06374,CT
13,06424,CT
13,06471,CT
13,06482,CT
13,06519,CT
13,07444,NJ
13,07504,NJ
13,07626,NJ
13,07640,NJ
13,07737,NJ
13,07863,NJ
13,08049,NJ
13,08056,NJ
13,08510,NJ
13,10522,NY
13,10607,NY
13,10920,NY
13,11709,NY
13,11771,NY
13,11778,NY
13,11782,NY
13,11786,NY
13,11792,NY
13,11941,NY
13,13224,NY
13,13850,NY
13,14467,NY
13,14845,NY
13,15003,PA
13,15012,PA
13,16025,PA
13,16117,PA
13,16127,PA
13,16502,PA
13,17067,PA
13,17103,PA
13,17512,PA
13,17517,PA
13,17801,PA
13,17847,PA
13,18947,PA
13,18969,PA
13,19352,PA
13,19444,PA
13,19540,PA
13,19933,DE
13,19962,DE
13,20106,VA
13,20710,MD
13,21102,MD
13,21713,MD
13,22802,VA
13,22835,VA
13,22911,VA
13,22942,VA
13,23009,VA
13,23510,VA
13,24101,VA
13,24141,VA
13,24588,VA
13,24740,WV
13,27203,NC
13,27244,NC
13,27349,NC
13,27350,NC
13,27889,NC
13,27932,NC
13,27958,NC
13,28107,NC
13,28327,NC
13,28334,NC
13,28630,NC
13,28650,NC
13,28778,NC
13,29202,SC
13,29204,SC
13,29302,SC
13,29520,SC
13,29532,SC
13,29536,SC
13,29563,SC
13,29631,SC
13,30204,GA
13,30564,GA
13,30622,GA
13,30650,GA
13,31201,GA
13,31216,GA
13,31415,GA
13,32060,FL
13,32189,FL
13,32640,FL
13,32784,FL
13,32920,FL
13,33194,FL
13,33767,FL
13,33980,FL
13,34433,FL
13,34734,FL
13,35114,AL
13,35127,AL
13,35601,AL
13,35613,AL
13,35756,AL
13,35769,AL
13,36783,AL
13,37188,TN
13,37210,TN
13,37659,TN
13,38372,TN
13,39520,MS
13,39601,MS
13,39648,MS
13,40242,KY
13,41076,KY
13,41101,KY
13,41102,KY
13,42001,KY
13,43011,OH
13,43103,OH
13,43610,OH
13,43950,OH
13,44115,OH
13,44481,OH
13,44663,OH
13,44830,OH
13,45030,OH
13,45106,OH
13,45365,OH
13,45409,OH
13,45714,OH
13,45750,OH
13,46526,IN
13,46733,IN
13,46808,IN
13,46814,IN
13,46818,IN
13,47111,IN
13,47250,IN
13,47265,IN
13,48054,MI
13,48130,MI
13,48429,MI
13,48506,MI
13,48879,MI
13,49008,MI
13,49036,MI
13,49093,MI
13,49601,MI
13,49783,MI
13,52001,IA
13,52317,IA
13,53029,WI
13,53128,WI
13,53228,WI
13,55056,MN
13,55108,MN
13,55402,MN
13,56031,MN
13,56431,MN
13,58601,ND
13,59404,MT
13,60026,IL
13,60064,IL
13,60083,IL
13,60190,IL
13,60305,IL
13,60436,IL
13,60442,IL
13,61571,IL
13,62521,IL
13,64079,MO
13,64106,MO
13,64108,MO
13,64117,MO
13,65065,MO
13,66206,KS
13,67205,KS
13,68102,NE
13,68107,NE
13,68132,NE
13,68505,NE
13,68507,NE
13,68901,NE
13,71220,LA
13,71292,LA
13,71602,AR
13,72112,AR
13,72117,AR
13,72210,AR
13,72901,AR
13,72956,AR
13,73025,OK
13,73084,OK
13,73130,OK
13,74015,OK
13,75418,TX
13,75901,TX
13,76118,TX
13,76177,TX
13,76247,TX
13,77017,TX
13,77022,TX
13,77030,TX
13,77318,TX
13,77328,TX
13,77701,TX
13,77868,TX
13,78046,TX
13,78163,TX
13,78231,TX
13,78411,TX
13,79360,TX
13,79703,TX
13,79915,TX
13,80118,CO
13,80421,CO
13,80549,CO
13,81507,CO
13,82718,WY
13,83201,ID
13,83204,ID
13,83669,ID
13,83712,ID
13,84025,UT
13,84078,UT
13,84087,UT
13,84660,UT
13,85031,AZ
13,85901,AZ
13,85937,AZ
13,86426,AZ
13,87043,NM
13,87104,NM
13,87402,NM
13,88033,NM
13,89061,NV
13,91978,CA
13,92624,CA
13,93427,CA
13,93662,CA
13,95386,CA
13,95436,CA
13,95626,CA
13,95672,CA
13,95713,CA
13,95726,CA
13,96049,CA
13,96708,HI
13,96738,HI
13,96752,HI
13,97089,OR
13,97351,OR
13,97487,OR
13,98321,WA
13,98327,WA
13,98403,WA
13,98563,WA
13,98580,WA
13,98660,WA
13,98903,WA
13,99037,WA
13,99203,WA
13,99338,WA
12,01056,MA
12,01462,MA
12,01566,MA
12,01607,MA
12,02052,MA
12,02120,MA
12,02568,MA
12,02576,MA
12,02777,MA
12,02837,RI
12,03036,NH
12,03235,NH
12,03264,NH
12,03848,NH
12,03865,NH
12,04038,ME
12,04210,ME
12,06281,CT
12,06339,CT
12,06357,CT
12,06420,CT
12,06712,CT
12,06807,CT
12,06870,CT
12,07069,NJ
12,07082,NJ
12,07403,NJ
12,07457,NJ
12,07462,NJ
12,07524,NJ
12,07624,NJ
12,07720,NJ
12,07721,NJ
12,07760,NJ
12,08007,NJ
12,08098,NJ
12,08810,NJ
12,08827,NJ
12,10507,NY
12,10925,NY
12,11715,NY
12,11777,NY
12,11934,NY
12,11942,NY
12,11963,NY
12,12078,NY
12,12159,NY
12,12572,NY
12,13035,NY
12,13365,NY
12,13815,NY
12,14031,NY
12,14059,NY
12,14103,NY
12,14141,NY
12,14212,NY
12,14445,NY
12,15021,PA
12,15065,PA
12,15133,PA
12,15208,PA
12,15222,PA
12,15238,PA
12,15902,PA
12,16148,PA
12,16662,PA
12,16701,PA
12,17032,PA
12,17044,PA
12,17340,PA
12,17345,PA
12,17584,PA
12,17837,PA
12,17931,PA
12,18073,PA
12,18088,PA
12,18229,PA
12,18344,PA
12,18424,PA
12,18512,PA
12,18644,PA
12,18657,PA
12,18801,PA
12,19012,PA
12,19021,PA
12,19033,PA
12,19070,PA
12,19560,PA
12,19945,DE
12,19952,DE
12,20637,MD
12,20711,MD
12,20736,MD
12,21629,MD
12,21754,MD
12,21758,MD
12,22812,VA
12,22932,VA
12,22960,VA
12,23103,VA
12,23141,VA
12,23314,VA
12,23508,VA
12,23661,VA
12,24055,VA
12,24202,VA
12,24263,VA
12,24416,VA
12,24441,VA
12,24477,VA
12,24592,VA
12,24701,WV
12,25311,WV
12,26062,WV
12,27009,NC
12,27249,NC
12,27357,NC
12,27828,NC
12,28034,NC
12,28043,NC
12,28129,NC
12,28138,NC
12,28152,NC
12,28398,NC
12,28425,NC
12,28547,NC
12,28730,NC
12,28906,NC
12,29102,SC
12,29160,SC
12,29365,SC
12,29550,SC
12,29617,SC
12,29690,SC
12,29829,SC
12,29935,SC
12,30110,GA
12,30234,GA
12,30510,GA
12,30512,GA
12,30529,GA
12,30558,GA
12,30566,GA
12,31032,GA
12,31411,GA
12,31569,GA
12,32110,FL
12,32169,FL
12,33523,FL
12,34637,FL
12,34981,FL
12,35010,AL
12,35125,AL
12,35204,AL
12,35453,AL
12,35473,AL
12,36108,AL
12,36265,AL
12,36877,AL
12,37127,TN
12,37321,TN
12,37377,TN
12,37760,TN
12,37764,TN
12,37774,TN
12,37847,TN
12,37938,TN
12,38012,TN
12,38058,TN
12,38340,TN
12,38478,TN
12,38506,TN
12,38572,TN
12,38732,MS
12,38826,MS
12,39170,MS
12,39208,MS
12,39440,MS
12,39571,MS
12,40108,KY
12,40121,KY
12,40243,KY
12,40514,KY
12,42071,KY
12,43071,OH
12,43311,OH
12,43812,OH
12,44041,OH
12,44062,OH
12,44272,OH
12,44307,OH
12,44505,OH
12,44710,OH
12,45176,OH
12,45177,OH
12,45223,OH
12,45327,OH
12,45430,OH
12,46176,IN
12,46259,IN
12,46394,IN
12,46405,IN
12,46528,IN
12,46561,IN
12,47112,IN
12,47805,IN
12,48040,MI
12,48070,MI
12,48360,MI
12,48624,MI
12,48625,MI
12,48821,MI
12,48827,MI
12,49047,MI
12,49116,MI
12,49307,MI
12,49316,MI
12,49668,MI
12,50211,IA
12,50311,IA
12,50314,IA
12,50323,IA
12,52632,IA
12,52807,IA
12,53149,WI
12,53168,WI
12,54751,WI
12,55308,MN
12,55398,MN
12,55424,MN
12,55803,MN
12,55810,MN
12,56011,MN
12,56379,MN
12,57501,SD
12,57555,SD
12,57719,SD
12,58703,ND
12,60020,IL
12,60022,IL
12,60041,IL
12,60044,IL
12,60081,IL
12,60136,IL
12,60160,IL
12,60176,IL
12,60433,IL
12,61115,IL
12,61455,IL
12,61820,IL
12,61920,IL
12,62060,IL
12,62454,IL
12,62801,IL
12,63038,MO
12,63090,MO
12,63120,MO
12,63801,MO
12,64506,MO
12,65201,MO
12,65706,MO
12,66701,KS
12,66760,KS
12,67211,KS
12,67216,KS
12,67880,KS
12,68138,NE
12,68510,NE
12,70535,LA
12,70611,LA
12,71108,LA
12,71115,LA
12,71446,LA
12,71730,AR
12,71909,AR
12,72002,AR
12,72103,AR
12,72714,AR
12,74063,OK
12,74070,OK
12,74344,OK
12,74501,OK
12,74801,OK
12,75110,TX
12,75156,TX
12,75159,TX
12,75182,TX
12,75253,TX
12,75454,TX
12,75672,TX
12,75686,TX
12,75803,TX
12,75965,TX
12,76528,TX
12,77046,TX
12,77523,TX
12,77554,TX
12,77591,TX
12,78043,TX
12,78064,TX
12,78101,TX
12,78202,TX
12,78211,TX
12,78652,TX
12,78669,TX
12,78756,TX
12,78840,TX
12,78957,TX
12,79602,TX
12,79761,TX
12,79930,TX
12,79934,TX
12,80102,CO
12,80235,CO
12,80452,CO
12,80517,CO
12,80640,CO
12,81252,CO
12,81506,CO
12,81623,CO
12,83404,ID
12,84037,UT
12,84054,UT
12,84528,UT
12,84651,UT
12,85307,AZ
12,85735,AZ
12,86315,AZ
12,87035,NM
12,87042,NM
12,87571,NM
12,88008,NM
12,88021,NM
12,89143,NV
12,90040,CA
12,90270,CA
12,91108,CA
12,92342,CA
12,92397,CA
12,93022,CA
12,93405,CA
12,93702,CA
12,93905,CA
12,95130,CA
12,95202,CA
12,95215,CA
12,95320,CA
12,95425,CA
12,95634,CA
12,95963,CA
12,95965,CA
12,96821,HI
12,97138,OR
12,97216,OR
12,98249,WA
12,98264,WA
12,98629,WA
12,98816,WA
12,99705,AK
11,01062,MA
11,01469,MA
11,01507,MA
11,01588,MA
11,01610,MA
11,01719,MA
11,01773,MA
11,02451,MA
11,02642,MA
11,03242,NH
11,03773,NH
11,03818,NH
11,03819,NH
11,04021,ME
11,04093,ME
11,05156,VT
11,05733,VT
11,06378,CT
11,06855,CT
11,07027,NJ
11,07041,NJ
11,07088,NJ
11,07439,NJ
11,07452,NJ
11,07649,NJ
11,07718,NJ
11,07732,NJ
11,07827,NJ
11,08230,NJ
11,08730,NJ
11,08853,NJ
11,10570,NY
11,11579,NY
11,11789,NY
11,11971,NY
11,12204,NY
11,12514,NY
11,12540,NY
11,12542,NY
11,12563,NY
11,12586,NY
11,12721,NY
11,12845,NY
11,13403,NY
11,13492,NY
11,14057,NY
11,14132,NY
11,14905,NY
11,15024,PA
11,15037,PA
11,15137,PA
11,15613,PA
11,15632,PA
11,15658,PA
11,15690,PA
11,16137,PA
11,16428,PA
11,17339,PA
11,17547,PA
11,17557,PA
11,17872,PA
11,17961,PA
11,18106,PA
11,18222,PA
11,18414,PA
11,18509,PA
11,19025,PA
11,19041,PA
11,19072,PA
11,19127,PA
11,19301,PA
11,19333,PA
11,19960,DE
11,20115,VA
11,21140,MD
11,21619,MD
11,21875,MD
11,22443,VA
11,22968,VA
11,23117,VA
11,23123,VA
11,23437,VA
11,23901,VA
11,24161,VA
11,24593,VA
11,25504,WV
11,26104,WV
11,27317,NC
11,27376,NC
11,27536,NC
11,27546,NC
11,27608,NC
11,27886,NC
11,27954,NC
11,28124,NC
11,28134,NC
11,28168,NC
11,28326,NC
11,28659,NC
11,28751,NC
11,28768,NC
11,29042,SC
11,29070,SC
11,29108,SC
11,29130,SC
11,29303,SC
11,29488,SC
11,30436,GA
11,30607,GA
11,30728,GA
11,30740,GA
11,31308,GA
11,31545,GA
11,31794,GA
11,32063,FL
11,32266,FL
11,32340,FL
11,32439,FL
11,32619,FL
11,32643,FL
11,32668,FL
11,33868,FL
11,33898,FL
11,34217,FL
11,34228,FL
11,34475,FL
11,34785,FL
11,34946,FL
11,35633,AL
11,35761,AL
11,35976,AL
11,36545,AL
11,36701,AL
11,37327,TN
11,37663,TN
11,37701,TN
11,37763,TN
11,37870,TN
11,38108,TN
11,38261,TN
11,38583,TN
11,39083,MS
11,39452,MS
11,39501,MS
11,39560,MS
11,39563,MS
11,41129,KY
11,43021,OH
11,43465,OH
11,43830,OH
11,43953,OH
11,44231,OH
11,44270,OH
11,44502,OH
11,44509,OH
11,44721,OH
11,44839,OH
11,44857,OH
11,44906,OH
11,45015,OH
11,45121,OH
11,45243,OH
11,45371,OH
11,45640,OH
11,45660,OH
11,45694,OH
11,45822,OH
11,47274,IN
11,47713,IN
11,47901,IN
11,47960,IN
11,48041,MI
11,48638,MI
11,48872,MI
11,48875,MI
11,49058,MI
11,49090,MI
11,49230,MI
11,49286,MI
11,49315,MI
11,49323,MI
11,49651,MI
11,49721,MI
11,49770,MI
11,49938,MI
11,50428,IA
11,50701,IA
11,51534,IA
11,52403,IA
11,52601,IA
11,53083,WI
11,53190,WI
11,53523,WI
11,53717,WI
11,53963,WI
11,54011,WI
11,54208,WI
11,54482,WI
11,54650,WI
11,55071,MN
11,55301,MN
11,55350,MN
11,55415,MN
11,55442,MN
11,55445,MN
11,55746,MN
11,55767,MN
11,56071,MN
11,56308,MN
11,56377,MN
11,56482,MN
11,57005,SD
11,57006,SD
11,58503,ND
11,60119,IL
11,60146,IL
11,60450,IL
11,60458,IL
11,60465,IL
11,60468,IL
11,60480,IL
11,60520,IL
11,60526,IL
11,60546,IL
11,61063,IL
11,61072,IL
11,61350,IL
11,62062,IL
11,62231,IL
11,63040,MO
11,63101,MO
11,63106,MO
11,63117,MO
11,63670,MO
11,63775,MO
11,64085,MO
11,64503,MO
11,64507,MO
11,64701,MO
11,64834,MO
11,65049,MO
11,65270,MO
11,65556,MO
11,65672,MO
11,65712,MO
11,65738,MO
11,66219,KS
11,66763,KS
11,67002,KS
11,67204,KS
11,67206,KS
11,67846,KS
11,67901,KS
11,68508,NE
11,69301,NE
11,70062,LA
11,70070,LA
11,70113,LA
11,70394,LA
11,70420,LA
11,70563,LA
11,70570,LA
11,70818,LA
11,71302,LA
11,72104,AR
11,72207,AR
11,72704,AR
11,72936,AR
11,73044,OK
11,73129,OK
11,74017,OK
11,75076,TX
11,75251,TX
11,75654,TX
11,75751,TX
11,75762,TX
11,75771,TX
11,76258,TX
11,76309,TX
11,76705,TX
11,76903,TX
11,77327,TX
11,77640,TX
11,77904,TX
11,78015,TX
11,78573,TX
11,78861,TX
11,79110,TX
11,79364,TX
11,79766,TX
11,79922,TX
11,79927,TX
11,80007,CO
11,80116,CO
11,80808,CO
11,80829,CO
11,81006,CO
11,81201,CO
11,81520,CO
11,82435,WY
11,82520,WY
11,82609,WY
11,83805,ID
11,84036,UT
11,84075,UT
11,84302,UT
11,84737,UT
11,85034,AZ
11,85128,AZ
11,85603,AZ
11,85621,AZ
11,85935,AZ
11,88030,NM
11,89510,NV
11,92371,CA
11,92372,CA
11,92567,CA
11,93225,CA
11,93240,CA
11,93725,CA
11,94037,CA
11,94111,CA
11,95139,CA
11,95228,CA
11,95231,CA
11,95437,CA
11,95658,CA
11,95709,CA
11,95811,CA
11,96743,HI
11,97002,OR
11,97115,OR
11,97365,OR
11,97403,OR
11,97862,OR
11,98239,WA
11,98380,WA
11,98388,WA
11,98424,WA
11,98528,WA
11,98589,WA
11,98606,WA
11,98823,WA
11,99027,WA
11,99218,WA
10,01060,MA
10,01532,MA
10,01541,MA
10,01730,MA
10,01747,MA
10,01778,MA
10,01860,MA
10,01901,MA
10,02540,MA
10,02718,MA
10,02738,MA
10,02739,MA
10,02746,MA
10,02764,MA
10,02790,MA
10,02817,RI
10,03037,NH
10,03048,NH
10,03766,NH
10,03839,NH
10,03878,NH
10,03904,ME
10,04086,ME
10,04938,ME
10,06019,CT
10,06278,CT
10,06331,CT
10,06365,CT
10,06510,CT
10,06907,CT
10,07068,NJ
10,07075,NJ
10,07114,NJ
10,07656,NJ
10,07702,NJ
10,07711,NJ
10,08079,NJ
10,08102,NJ
10,08106,NJ
10,08343,NJ
10,08609,NJ
10,08804,NJ
10,08829,NJ
10,10594,NY
10,11560,NY
10,11568,NY
10,11933,NY
10,11980,NY
10,12189,NY
10,12487,NY
10,12582,NY
10,12790,NY
10,12822,NY
10,12839,NY
10,12846,NY
10,13143,NY
10,13165,NY
10,13202,NY
10,13790,NY
10,13904,NY
10,14063,NY
10,14068,NY
10,14456,NY
10,14519,NY
10,14522,NY
10,14605,NY
10,14904,NY
10,15063,PA
10,15104,PA
10,15131,PA
10,15656,PA
10,15946,PA
10,16323,PA
10,16507,PA
10,16635,PA
10,17368,PA
10,17954,PA
10,17976,PA
10,18034,PA
10,18091,PA
10,18240,PA
10,18322,PA
10,18403,PA
10,18426,PA
10,18433,PA
10,18445,PA
10,18708,PA
10,19512,PA
10,19567,PA
10,19611,PA
10,19939,DE
10,19950,DE
10,20144,VA
10,21090,MD
10,21638,MD
10,21794,MD
10,21903,MD
10,22642,VA
10,23702,VA
10,24210,VA
10,24219,VA
10,24504,VA
10,24590,VA
10,25064,WV
10,25303,WV
10,25313,WV
10,25443,WV
10,26201,WV
10,27048,NC
10,27344,NC
10,27576,NC
10,27863,NC
10,28170,NC
10,28315,NC
10,28445,NC
10,28449,NC
10,28466,NC
10,28470,NC
10,28472,NC
10,28731,NC
10,28753,NC
10,29556,SC
10,30183,GA
10,30401,GA
10,30643,GA
10,30666,GA
10,31036,GA
10,31302,GA
10,31320,GA
10,31329,GA
10,31407,GA
10,31408,GA
10,31516,GA
10,31533,GA
10,31811,GA
10,32038,FL
10,32124,FL
10,32696,FL
10,32709,FL
10,32732,FL
10,33070,FL
10,33875,FL
10,33955,FL
10,33972,FL
10,34251,FL
10,34450,FL
10,34688,FL
10,34945,FL
10,35045,AL
10,35150,AL
10,35224,AL
10,35452,AL
10,35903,AL
10,35904,AL
10,35950,AL
10,35954,AL
10,36104,AL
10,36105,AL
10,36460,AL
10,36527,AL
10,36571,AL
10,36572,AL
10,36603,AL
10,36606,AL
10,36617,AL
10,36619,AL
10,37020,TN
10,37354,TN
10,37748,TN
10,37924,TN
10,38004,TN
10,38462,TN
10,38863,MS
10,39202,MS
10,39305,MS
10,39322,MS
10,39426,MS
10,39567,MS
10,39702,MS
10,39705,MS
10,39828,GA
10,40175,KY
10,40422,KY
10,40513,KY
10,40701,KY
10,42003,KY
10,42025,KY
10,43076,OH
10,43146,OH
10,43452,OH
10,44021,OH
10,44408,OH
10,44410,OH
10,44444,OH
10,44820,OH
10,45002,OH
10,45209,OH
10,45217,OH
10,45219,OH
10,45309,OH
10,45403,OH
10,45833,OH
10,46036,IN
10,46280,IN
10,46320,IN
10,46408,IN
10,46580,IN
10,46614,IN
10,46619,IN
10,46750,IN
10,46816,IN
10,47119,IN
10,47546,IN
10,47710,IN
10,48039,MI
10,48048,MI
10,48120,MI
10,48502,MI
10,48509,MI
10,48519,MI
10,48609,MI
10,48642,MI
10,48866,MI
10,49038,MI
10,49053,MI
10,49329,MI
10,49444,MI
10,49663,MI
10,50014,IA
10,50138,IA
10,50644,IA
10,52101,IA
10,53120,WI
10,53158,WI
10,53233,WI
10,53534,WI
10,53563,WI
10,53715,WI
10,53959,WI
10,54216,WI
10,54558,WI
10,54868,WI
10,54913,WI
10,55040,MN
10,55057,MN
10,55121,MN
10,55744,MN
10,55806,MN
10,55906,MN
10,56258,MN
10,57769,SD
10,58504,ND
10,60069,IL
10,60141,IL
10,60152,IL
10,61102,IL
10,61364,IL
10,61520,IL
10,62298,IL
10,62656,IL
10,62707,IL
10,63070,MO
10,63143,MO
10,63389,MO
10,64053,MO
10,64089,MO
10,64129,MO
10,64145,MO
10,64772,MO
10,64836,MO
10,65301,MO
10,65340,MO
10,65560,MO
10,65584,MO
10,66083,KS
10,66085,KS
10,66217,KS
10,66606,KS
10,66720,KS
10,67060,KS
10,67530,KS
10,68007,NE
10,68110,NE
10,68601,NE
10,68801,NE
10,70053,LA
10,70364,LA
10,70401,LA
10,70807,LA
10,71832,AR
10,72753,AR
10,72904,AR
10,72908,AR
10,73068,OK
10,73507,OK
10,73662,OK
10,73701,OK
10,74010,OK
10,74019,OK
10,74132,OK
10,74146,OK
10,74429,OK
10,74804,OK
10,75020,TX
10,75090,TX
10,75223,TX
10,75709,TX
10,75791,TX
10,75951,TX
10,76272,TX
10,76301,TX
10,76306,TX
10,76367,TX
10,77360,TX
10,77562,TX
10,78214,TX
10,78266,TX
10,78383,TX
10,78586,TX
10,78730,TX
10,78852,TX
10,79072,TX
10,79103,TX
10,79906,TX
10,80470,CO
10,80530,CO
10,81003,CO
10,81303,CO
10,81413,CO
10,81521,CO
10,81650,CO
10,82834,WY
10,83338,ID
10,83440,ID
10,83644,ID
10,84014,UT
10,84101,UT
10,84606,UT
10,85607,AZ
10,86335,AZ
10,87305,NM
10,88240,NM
10,89019,NV
10,89450,NV
10,89815,NV
10,92549,CA
10,92823,CA
10,93067,CA
10,93514,CA
10,93921,CA
10,93923,CA
10,93930,CA
10,95258,CA
10,96088,CA
10,96712,HI
10,96748,HI
10,96771,HI
10,97009,OR
10,97024,OR
10,97031,OR
10,97113,OR
10,97394,OR
10,97448,OR
10,97525,OR
10,97838,OR
10,98077,WA
10,98251,WA
10,98333,WA
10,98337,WA
10,98349,WA
10,99217,WA
10,99701,AK
10,99712,AK
